Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lysobacter panacisoli strain JCM 19212 Lysobacter_panacisoli_JCM_19212, whole genome shotgun sequence",Lysobacter panacisoli,52,52,17%,4.00E-05,65.12,3731398,NZ_VLNU01000001.1
"Xanthomonas albilineans strain Xa-FJ1 chromosome, complete genome",Xanthomonas albilineans,52,52,50%,4.00E-05,32.52,3724581,NZ_CP046570.1
"Immundisolibacter cernigliae strain TR3.2, complete genome",Immundisolibacter cernigliae,52,52,17%,4.00E-05,60.47,3243537,NZ_CP014671.1
"[Pseudomonas] cissicola strain LMG21719 contig_290, whole genome shotgun sequence",[Pseudomonas] cissicola,51.6,51.6,50%,4.00E-05,32.52,4053,NZ_LOJT01000213.1
"Lysobacter bugurensis strain KCTC 23077 sequence05, whole genome shotgun sequence",Lysobacter bugurensis,51.6,51.6,17%,4.00E-05,65.12,271651,NZ_BMYD01000005.1
"Lysobacter defluvii IMMIB APB-9 = DSM 18482 G545DRAFT_scaffold00004.4_C, whole genome shotgun sequence",Lysobacter defluvii IMMIB APB-9 = DSM 18482,51.6,51.6,17%,5.00E-05,65.12,309919,NZ_AUHT01000007.1
"Xanthomonas citri strain UnB-Xtec2D chromosome, complete genome",,51.6,102,50%,5.00E-05,32.52,5153268,NZ_CP048044.1
"Xanthomonas populi strain CFBP1817 Xpo-CFBP1817-G1004, whole genome shotgun sequence",,51.6,51.6,50%,5.00E-05,30.89,65424,NZ_MDEJ01000004.1
"Xanthomonas euroxanthea isolate Xanthomonas sp. CPBF 426 chromosome 1, complete sequence",Xanthomonas euroxanthea,51.6,51.6,17%,5.00E-05,62.79,4883254,NZ_LR824639.1
"Xanthomonas melonis strain CFBP4644 Xm-CFBP4644-G118, whole genome shotgun sequence",,51.6,51.6,17%,5.00E-05,62.79,41094,NZ_MDEH01000018.1
"Pseudoxanthomonas composti strain GSS15 Scaffold3, whole genome shotgun sequence",Pseudoxanthomonas composti,51.6,51.6,17%,5.00E-05,62.79,446127,NZ_SAWZ01000003.1
"Lysobacter tolerans strain UM1, whole genome shotgun sequence",Lysobacter tolerans,51.6,51.6,50%,5.00E-05,34.15,640892,NZ_FTLW01000002.1
"Xylella fastidiosa Temecula1, complete sequence",Xylella fastidiosa Temecula1,51.6,51.6,17%,5.00E-05,62.79,2519802,NC_004556.1
"Lysobacter psychrotolerans strain ZS60 contig4, whole genome shotgun sequence",Lysobacter psychrotolerans,51.6,51.6,62%,5.00E-05,30.92,450436,NZ_RIBS01000004.1
"Xanthomonas alfalfae strain GEV-Rose-07 GEV-Rose-07_contig_66, whole genome shotgun sequence",Xanthomonas alfalfae,51.6,51.6,17%,5.00E-05,62.79,32160,NZ_MIKD01000463.1
"Xanthomonas phaseoli pv. dieffenbachiae LMG 695, partial genome",Xanthomonas phaseoli pv. dieffenbachiae LMG 695,51.6,102,50%,5.00E-05,62.79,5036843,NZ_CP014347.1
"[Pseudomonas] cissicola strain LMG21719 contig_11, whole genome shotgun sequence",[Pseudomonas] cissicola,51.6,51.6,17%,5.00E-05,62.79,49398,NZ_LOJT01000013.1
"Xanthomonas euvesicatoria strain 199 contig8, whole genome shotgun sequence",Xanthomonas euvesicatoria,51.6,51.6,17%,5.00E-05,62.79,187508,NZ_JZLM01000008.1
"Pseudomonas peli strain DSM 17833 2_1226223_42.4945, whole genome shotgun sequence",Pseudomonas peli,51.6,51.6,18%,5.00E-05,58.7,1226223,NZ_JAAQXQ010000002.1
"Xanthomonas arboricola strain CFBP 6825 Ga0372521_01, whole genome shotgun sequence",Xanthomonas arboricola,51.6,51.6,50%,5.00E-05,32.52,4560466,NZ_JAASRC010000001.1
"Xanthomonas perforans strain DSM 18975 000000Farrow, whole genome shotgun sequence",Xanthomonas perforans,51.6,102,50%,5.00E-05,62.79,4914073,NZ_JABFFS010000001.1
"Xanthomonas bromi isolate LMG947, whole genome shotgun sequence",Xanthomonas bromi,51.6,51.6,50%,5.00E-05,32.52,52756,NZ_FLTX01000044.1
"Xanthomonas axonopodis pv. vasculorum strain CFBP5823 Xava-CFBP5823-G1093, whole genome shotgun sequence",,51.2,51.2,17%,6.00E-05,62.79,12391,NZ_MDCD01000097.1
"Xanthomonas axonopodis pv. vasculorum strain CFBP5823 Xava-CFBP5823-G1004, whole genome shotgun sequence",,51.2,51.2,50%,6.00E-05,32.52,115496,NZ_MDCD01000005.1
"Cycloclasticus pugetii PS-1 CycpuDRAFT_chromosome1.1_C, whole genome shotgun sequence",Cycloclasticus pugetii PS-1,51.2,51.2,17%,6.00E-05,60.47,2383924,NZ_ARVU01000001.1
"Psychrobacter ciconiae strain MF31 MF31_ctg0001, whole genome shotgun sequence",Psychrobacter ciconiae,51.2,51.2,17%,6.00E-05,60.47,777269,NZ_JABUKA010000001.1
"Xanthomonas sacchari strain CFBP4641 Xs-CFBP4641-G104, whole genome shotgun sequence",,51.2,51.2,17%,6.00E-05,62.79,340825,NZ_MDEK01000004.1
"Xanthomonas fragariae strain PD885 chromosome 1, complete sequence",Xanthomonas fragariae,51.2,102,50%,6.00E-05,31.71,4272102,NZ_LT853882.1
"Povalibacter uvarum strain DSM 26723 Ga0415266_02, whole genome shotgun sequence",Povalibacter uvarum,51.2,51.2,50%,7.00E-05,27.78,1223182,NZ_JACHHZ010000002.1
"Thermomonas brevis strain KACC 16975 chromosome, complete genome",Thermomonas brevis,51.2,51.2,17%,7.00E-05,62.79,3435501,NZ_CP060711.1
"Xanthomonas alfalfae strain GEV-Rose-07 GEV-Rose-07_contig_18, whole genome shotgun sequence",Xanthomonas alfalfae,51.2,51.2,50%,7.00E-05,32.52,63277,NZ_MIKD01000090.1
"Xanthomonas euvesicatoria strain 199 contig3, whole genome shotgun sequence",Xanthomonas euvesicatoria,51.2,51.2,50%,7.00E-05,32.52,447524,NZ_JZLM01000003.1
"Xanthomonas campestris pv. raphani strain MAFF106181 chromosome, complete genome",Xanthomonas campestris pv. raphani,51.2,102,50%,7.00E-05,31.71,4942039,NZ_CP058243.1
"Acinetobacter harbinensis strain HITLi 7 Scaffold1, whole genome shotgun sequence",Acinetobacter harbinensis,51.2,51.2,66%,7.00E-05,24.54,2633214,NZ_JXBK01000001.1
"Arenimonas composti TR7-09 = DSM 18010 K311DRAFT_scaffold00009.9_C, whole genome shotgun sequence",Arenimonas composti TR7-09 = DSM 18010,51.2,51.2,17%,7.00E-05,62.79,72852,NZ_AUFF01000010.1
"Xanthomonas sontii strain ASD011 scf_13134_13, whole genome shotgun sequence",Xanthomonas sontii,51.2,51.2,17%,7.00E-05,62.79,145786,NZ_WJPN01000013.1
"Legionella fairfieldensis strain 1725-Aus-E, whole genome shotgun sequence",Legionella fairfieldensis,51.2,51.2,17%,8.00E-05,60.47,57088,NZ_CAAAIZ010000019.1
"Wenzhouxiangella sediminis strain XDB06 166, whole genome shotgun sequence",Wenzhouxiangella sediminis,51.2,51.2,17%,8.00E-05,60.87,215505,NZ_QUZK01000041.1
"Lysobacter tabacisoli strain C8-1 CL100079052_L01_508.Scaf2, whole genome shotgun sequence",Lysobacter tabacisoli,51.2,51.2,17%,8.00E-05,65.12,980495,NZ_KZ987400.1
"Thiosulfativibrio zosterae strain AkT22 chromosome, complete genome",Thiosulfativibrio zosterae,50.8,50.8,17%,8.00E-05,60.47,2645427,NZ_AP021888.1
"Xanthomonas hortorum strain B07-007 chromosome, complete genome",Xanthomonas hortorum,50.8,101,50%,8.00E-05,31.71,5175249,NZ_CP016878.1
"Arenimonas maotaiensis strain CGMCC 1.12726 sequence03, whole genome shotgun sequence",Arenimonas maotaiensis,50.8,50.8,17%,8.00E-05,62.79,329340,NZ_BMFO01000003.1
"Moraxella caviae strain NCTC10293, whole genome shotgun sequence",Moraxella caviae,50.8,50.8,17%,8.00E-05,55.81,1314605,NZ_UGQE01000004.1
"Xanthomonas populi strain CFBP1817 Xpo-CFBP1817-G1118, whole genome shotgun sequence",,50.8,50.8,17%,8.00E-05,62.79,11942,NZ_MDEJ01000118.1
"Shewanella hanedai strain JCM 20706 NODE_33_length_61934_cov_37.453092, whole genome shotgun sequence",Shewanella hanedai,50.8,50.8,83%,8.00E-05,23.04,61934,NZ_VKGK01000033.1
"Xanthomonas oryzae pv. oryzicola strain YM15 chromosome, complete genome",Xanthomonas oryzae pv. oryzicola,50.8,50.8,50%,8.00E-05,31.71,4430829,NZ_CP007810.1
"Xanthomonas pisi DSM 18956 Contig_51, whole genome shotgun sequence",Xanthomonas pisi DSM 18956,50.8,50.8,17%,8.00E-05,62.79,24597,NZ_JPLE01000051.1
"Allochromatium humboldtianum strain DSM 21881 assembly_contig_32, whole genome shotgun sequence",Allochromatium humboldtianum,50.8,50.8,18%,8.00E-05,52.17,13122,NZ_JABZEO010000032.1
"Lysobacter dokdonensis DS-58 contig9, whole genome shotgun sequence",Lysobacter dokdonensis DS-58,50.8,50.8,17%,8.00E-05,62.79,128484,NZ_JRKJ01000009.1
"Xanthomonas dyei strain CFBP7245 Xd-CFBP7245-G1047, whole genome shotgun sequence",,50.8,50.8,17%,9.00E-05,62.79,32270,NZ_MDEE01000047.1
"Xanthomonas vasicola pv. zeae strain X02, whole genome shotgun sequence",Xanthomonas vasicola pv. zeae,50.8,50.8,17%,9.00E-05,62.79,68332,NZ_DUWL01000028.1
"Xanthomonas arboricola strain CFBP 6825 Ga0372521_02, whole genome shotgun sequence",Xanthomonas arboricola,50.8,50.8,17%,9.00E-05,62.79,381984,NZ_JAASRC010000002.1
"Thermomonas fusca strain SHC 3-19 NODE_1_length_911694_cov_265.388359, whole genome shotgun sequence",Thermomonas fusca,50.8,50.8,17%,9.00E-05,62.79,911694,NZ_SROY01000001.1
"Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome",Xanthomonas vesicatoria ATCC 35937,50.8,50.8,17%,9.00E-05,62.79,5110163,NZ_CP018725.1
"Xanthomonas massiliensis strain SN8, whole genome shotgun sequence",Xanthomonas massiliensis,50.8,50.8,17%,9.00E-05,62.79,358022,NZ_FCOY01000005.1
"Xanthomonas nasturtii strain WHRI 8853 scf_22201_32, whole genome shotgun sequence",Xanthomonas nasturtii,50.8,50.8,17%,9.00E-05,62.79,61220,NZ_LYMI01000026.1
"Xanthomonas translucens strain XT5791 flattened_line_14, whole genome shotgun sequence",Xanthomonas translucens,50.8,50.8,50%,9.00E-05,32.52,127328,NZ_LNVV01000008.1
"Xanthomonas theicola strain CFBP 4691 XthCFBP4691061, whole genome shotgun sequence",,50.8,50.8,50%,9.00E-05,32.52,25312,NZ_MIGX01000062.1
"Moraxella ovis strain 199/55 chromosome, complete genome",Moraxella ovis,50.8,50.8,17%,9.00E-05,55.81,2265514,NZ_CP011158.1
"Xanthomonas prunicola strain CFBP 8355 CFBP835505, whole genome shotgun sequence",Xanthomonas prunicola,50.8,50.8,17%,9.00E-05,62.79,415019,NZ_PHKX01000005.1
"Legionella parisiensis strain NCTC11983, whole genome shotgun sequence",Legionella parisiensis,50.8,50.8,17%,1.00E-04,62.79,4048556,NZ_UGOH01000001.1
"Legionella fallonii LLAP-10 chromosome I, complete sequence",Legionella fallonii LLAP-10,50.8,50.8,17%,1.00E-04,60.47,4181563,NZ_LN614827.1
"Pseudoxanthomonas composti strain GSS15 Scaffold4, whole genome shotgun sequence",Pseudoxanthomonas composti,50.8,50.8,18%,1.00E-04,60.87,409705,NZ_SAWZ01000004.1
"Legionella nagasakiensis strain JCM 15315, whole genome shotgun sequence",Legionella nagasakiensis,50.8,50.8,17%,1.00E-04,62.79,135167,NZ_CAAAID010000007.1
,,,,,,,,
,,,,,,,,
,,,,,,,,
"		",,,,,,,,
